,Track Name,Artist Name,Popularity,Release Year,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature
3152,Paces,feeble little horse,50,2023,False,0.548,0.626,6,-8.318,0,0.0401,0.624,4.42e-05,0.0945,0.496,118.115,164506,4
3153,Safe House,Yot Club,47,2023,False,0.696,0.679,8,-7.258,1,0.0253,0.262,0.364,0.653,0.764,98.572,217850,4
3154,Venice Bitch,Lana Del Rey,69,2019,True,0.368,0.286,9,-13.031,0,0.0294,0.913,0.177,0.099,0.312,77.826,577199,4
3155,Movie Scenes,Javi That's Me,44,2024,False,0.647,0.537,11,-9.673,0,0.026,0.273,0.003,0.124,0.745,108.019,203333,4
3156,Pleasure delayer,BETWEEN FRIENDS,39,2024,True,0.378,0.5,1,-7.181,1,0.0335,0.496,0.00522,0.121,0.423,176.791,144077,4
3157,now you're leaving,The Millennial Club,41,2024,False,0.59,0.825,4,-6.208,1,0.0956,0.397,0.0122,0.11,0.645,164.063,212147,4
3158,He Could Never Love You,Henry Morris,54,2023,False,0.467,0.349,2,-10.931,1,0.0276,0.76,0.00178,0.129,0.281,173.991,215000,4
3159,Flirting in Space,Brad stank,50,2018,False,0.699,0.247,1,-12.485,1,0.0417,0.727,0.489,0.116,0.0741,139.857,257764,3
3160,Turn out the Light,Flamingos in the Tree,36,2024,False,0.25,0.407,11,-6.584,1,0.0289,0.102,0.000512,0.119,0.113,186.023,286759,3
3161,marriott downtown,juno roome,0,2023,False,0.592,0.528,4,-9.59,1,0.028,0.538,0.841,0.145,0.45,91.983,167779,4
3162,Years Roll By,Vansire,56,2024,False,0.454,0.424,8,-11.845,0,0.0423,0.713,0.00242,0.109,0.452,202.075,189475,4
3163,Slow Dances,Winnetka Bowling League,54,2019,False,0.595,0.77,11,-5.392,1,0.0359,0.0129,0.00254,0.152,0.755,133.961,232280,4
3164,Butter n Toast,Carl Pedida,51,2024,False,0.626,0.275,9,-13.568,1,0.0455,0.556,0.0,0.223,0.258,100.012,163000,4
3165,think you're falling,juno roome,34,2024,False,0.636,0.518,1,-8.684,0,0.0372,0.533,0.519,0.116,0.545,105.044,210429,4
3166,Calling After Me,Wallows,75,2024,False,0.636,0.797,8,-4.644,1,0.0296,0.00598,4.26e-06,0.114,0.965,139.963,187693,4
3167,annie,Banes World,28,2021,False,0.498,0.159,0,-18.907,1,0.0313,0.779,0.0,0.0752,0.219,95.102,133895,4
3168,There She Goes,Josh Fudge,29,2021,False,0.515,0.538,3,-7.919,1,0.0272,0.425,1.31e-05,0.0602,0.466,159.828,214500,4
3169,Foolsong,Still Woozy,53,2019,True,0.686,0.48,6,-11.443,1,0.0504,0.17,0.0116,0.105,0.57,150.828,173167,4
3170,Jazz Legend,Me and My Sandcastle,25,2024,False,0.803,0.606,11,-7.454,0,0.0364,0.0955,0.0131,0.164,0.747,104.896,182779,4
3171,Eventually,Tame Impala,78,2015,False,0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,318591,4
3172,I Won't Mind,UNEJ,22,2022,False,0.387,0.128,5,-15.691,1,0.0379,0.957,0.000282,0.104,0.0962,143.75,202606,3
3173,Levitation,Beach House,41,2015,False,0.215,0.46,2,-6.858,1,0.0303,0.544,0.445,0.0641,0.0651,142.462,354600,4
3174,Ghostride,Crumb,68,2019,False,0.665,0.351,2,-9.424,1,0.0276,0.516,0.819,0.109,0.451,87.057,126120,4
3175,Her and Her Friend,TV Girl,58,2014,False,0.506,0.845,2,-6.197,1,0.0378,0.247,0.00145,0.102,0.781,191.421,209133,4
3176,A Night To Remember,girl in red,61,2024,False,0.48,0.577,0,-10.167,1,0.119,0.386,0.00137,0.113,0.162,149.801,170107,4
3177,Small Things,Me and My Sandcastle,32,2024,False,0.705,0.486,0,-10.347,1,0.0341,0.555,0.0599,0.689,0.443,75.992,178500,4
3178,Better Than Love,WILLIS,33,2024,False,0.501,0.318,3,-11.74,1,0.0241,0.364,0.163,0.0721,0.665,78.012,223216,4
3179,You're All I Want,Cigarettes After Sex,73,2020,False,0.233,0.471,5,-10.947,1,0.0294,0.363,0.828,0.113,0.277,182.161,264453,4
3180,Don't Let Me Go,Cigarettes After Sex,1,2019,False,0.404,0.37,6,-9.603,1,0.0265,0.452,0.519,0.0982,0.162,98.655,262560,3
3181,Kiss It Off Me,Cigarettes After Sex,1,2019,True,0.521,0.298,4,-12.471,1,0.0258,0.753,0.496,0.111,0.235,80.259,269933,4
3182,Heavenly,Cigarettes After Sex,3,2019,False,0.539,0.431,8,-9.298,1,0.0249,0.628,0.653,0.11,0.122,105.156,288595,4
3183,Touch,Cigarettes After Sex,2,2019,False,0.487,0.501,6,-9.404,1,0.024,0.365,0.911,0.103,0.372,95.924,292853,4
3184,Hentai,Cigarettes After Sex,0,2019,False,0.453,0.228,5,-12.427,0,0.0284,0.699,0.434,0.108,0.156,125.986,285147,4
3185,Cry,Cigarettes After Sex,7,2019,False,0.409,0.399,7,-10.456,1,0.0275,0.763,0.654,0.112,0.161,142.823,256800,4
3186,Falling In Love,Cigarettes After Sex,2,2019,False,0.482,0.267,7,-11.638,1,0.0262,0.722,0.02,0.125,0.347,140.617,245840,4
3187,Pure,Cigarettes After Sex,0,2019,False,0.521,0.211,6,-13.489,0,0.0324,0.544,0.836,0.101,0.0412,134.285,254627,3
3188,Neon Moon,Cigarettes After Sex,0,2018,False,0.48,0.488,4,-11.103,1,0.0245,0.099,0.0879,0.102,0.275,90.349,225767,4
3189,Sesame Syrup,Cigarettes After Sex,0,2018,False,0.428,0.412,4,-11.383,1,0.0246,0.042,0.397,0.107,0.356,93.475,303297,4
3190,Crush,Cigarettes After Sex,0,2018,True,0.41,0.503,5,-8.574,1,0.0252,0.0854,0.763,0.112,0.304,100.042,266667,4
3191,Apocalypse,Cigarettes After Sex,12,2017,False,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,4
3192,Sweet,Cigarettes After Sex,5,2017,False,0.448,0.511,6,-9.084,1,0.0274,0.362,0.823,0.129,0.112,96.321,291640,4
3193,Nothing's Gonna Hurt You Baby,Cigarettes After Sex,3,2012,False,0.509,0.331,4,-14.083,1,0.0267,0.272,0.136,0.114,0.0957,96.848,286293,4
3194,Affection,Cigarettes After Sex,1,2015,True,0.415,0.425,7,-11.232,1,0.025,0.497,0.908,0.105,0.248,89.839,311000,4
3195,Each Time You Fall In Love,Cigarettes After Sex,0,2017,False,0.383,0.534,10,-8.829,1,0.0277,0.468,0.676,0.14,0.276,76.046,290160,4
3196,Flash,Cigarettes After Sex,1,2017,False,0.56,0.363,0,-10.367,0,0.0245,0.312,0.85,0.1,0.128,73.215,274107,4
3197,Truly,Cigarettes After Sex,1,2017,False,0.44,0.387,4,-9.792,1,0.0279,0.148,0.559,0.0844,0.267,96.556,243640,4
3198,John Wayne,Cigarettes After Sex,2,2017,False,0.429,0.457,3,-8.375,1,0.0294,0.35,0.859,0.099,0.183,124.033,258013,4
3199,Keep On Loving You,Cigarettes After Sex,1,2015,False,0.455,0.37,2,-9.328,0,0.0247,0.533,0.959,0.111,0.125,73.683,233000,4
3200,Dreaming of You,Cigarettes After Sex,1,2012,False,0.184,0.399,7,-14.904,1,0.0457,0.563,0.124,0.134,0.136,66.983,322219,3
3201,I'm A Firefighter,Cigarettes After Sex,0,2012,False,0.376,0.3,7,-13.654,1,0.0331,0.465,0.0339,0.159,0.126,114.901,271019,4
3202,Starry Eyes,Cigarettes After Sex,1,2012,False,0.425,0.363,2,-15.32,1,0.0322,0.448,0.321,0.0685,0.12,100.426,206000,4
3203,Young & Dumb,Cigarettes After Sex,1,2017,True,0.388,0.53,0,-8.87,1,0.0287,0.512,0.635,0.104,0.234,96.56,273427,4
3204,K.,Cigarettes After Sex,0,2016,False,0.454,0.404,3,-10.26,1,0.027,0.146,0.819,0.141,0.313,94.113,319560,4
3205,Pistol,Cigarettes After Sex,73,2022,False,0.651,0.441,7,-11.74,1,0.0346,0.519,0.708,0.0959,0.373,109.979,234174,4
3206,Bubblegum,Cigarettes After Sex,66,2023,False,0.521,0.199,2,-15.366,1,0.0327,0.535,0.807,0.106,0.119,119.658,279133,4
3207,Motion Picture Soundtrack,Cigarettes After Sex,70,2023,False,0.436,0.463,5,-10.589,1,0.0247,0.473,0.942,0.116,0.202,96.223,299613,4
3208,I Don't Wanna Wait,David Guetta,85,2024,False,0.681,0.714,1,-4.617,0,0.0309,0.0375,0.0,0.232,0.554,129.976,149668,4
3209,Austin,Dasha,91,2024,True,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,171783,4
3210,Been Like This,Meghan Trainor,81,2024,False,0.71,0.707,5,-5.092,0,0.0763,0.253,0.0,0.314,0.8,119.963,145765,4
3211,Belong Together,Mark Ambor,90,2024,False,0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,148318,4
3212,TEXAS HOLD 'EM,Beyoncé,88,2024,True,0.727,0.711,2,-6.549,1,0.078,0.582,0.0,0.158,0.375,110.012,233457,4
3213,Feather,Sabrina Carpenter,91,2023,True,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4
3214,Lose Control,Teddy Swims,90,2023,False,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,210689,3
3215,TRUSTFALL,P!nk,74,2023,False,0.636,0.888,8,-3.889,1,0.0945,0.00162,0.000216,0.147,0.25,122.032,237200,4
3216,Lil Boo Thang,Paul Russell,85,2023,False,0.85,0.699,0,-3.292,1,0.0776,0.152,0.0,0.32,0.915,114.481,114234,4
3217,A Symptom Of Being Human,Shinedown,71,2022,False,0.601,0.552,0,-7.534,1,0.0261,0.0892,0.0,0.134,0.324,133.979,248454,4
3218,Eyes Closed,Imagine Dragons,83,2024,False,0.622,0.684,10,-7.199,0,0.114,0.0323,0.0014,0.0732,0.512,173.913,200010,4
3219,Your Love Is My Drug,Kesha,73,2010,False,0.826,0.612,1,-3.891,1,0.0982,0.00681,0.0,0.0889,0.756,120.057,187133,4
3220,lil' freak,bbno$,74,2024,False,0.837,0.811,7,-4.676,1,0.0865,0.0332,7.67e-06,0.146,0.846,110.008,168024,4
3221,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,82,1979,False,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,292613,4
3222,Selfish,Justin Timberlake,81,2024,False,0.69,0.543,1,-6.752,1,0.0364,0.0723,0.0291,0.0873,0.376,88.004,229332,4
3223,After Hours,Kehlani,78,2024,True,0.724,0.794,1,-3.931,1,0.0421,0.0736,0.00113,0.11,0.735,121.009,202414,4
3224,Yes I'm A Mess,AJR,66,2023,True,0.722,0.622,2,-5.674,0,0.0734,0.0261,0.0,0.109,0.458,91.957,164973,4
3225,we can't be friends (wait for your love),Ariana Grande,96,2024,False,0.645,0.663,5,-8.305,1,0.0447,0.0657,3.18e-05,0.0751,0.287,115.83,228639,4
3226,I Ain't Worried,OneRepublic,90,2022,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4
3227,Unstoppable,Sia,81,2016,False,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,217747,4
3228,As It Was,Harry Styles,92,2022,False,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
3229,greedy,Tate McRae,97,2023,True,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,131872,1
3230,Chemical,Post Malone,67,2023,True,0.486,0.899,2,-4.713,1,0.0489,0.00115,0.0,0.102,0.356,169.934,183410,4
3231,Dance The Night - From Barbie The Album,Dua Lipa,88,2023,False,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,176579,4
3232,Big Energy,Latto,62,2021,False,0.935,0.81,11,-3.838,0,0.117,0.0401,0.0,0.349,0.787,106.028,173182,4
3233,Lighter,Galantis,77,2024,False,0.674,0.799,6,-4.889,1,0.0368,0.133,0.0,0.0525,0.578,124.933,172269,4
3234,Someone To You,BANNERS,78,2019,False,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,219801,4
3235,Calm Down (with Selena Gomez),Rema,85,2022,False,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,239318,4
3236,thing u do,Tori Kelly,63,2024,False,0.63,0.681,10,-5.469,0,0.0457,0.00807,1.85e-06,0.361,0.369,97.029,245472,4
3237,I'm Good (Blue),David Guetta,90,2022,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238,4
3238,Last Night,Morgan Wallen,83,2023,True,0.517,0.675,6,-5.382,1,0.0357,0.459,0.0,0.151,0.518,203.853,163855,4
3239,Training Season,Dua Lipa,92,2024,False,0.815,0.582,5,-4.5,0,0.0532,0.0365,1.45e-06,0.138,0.671,123.03,209488,4
3240,RUNAWAY,OneRepublic,77,2023,False,0.624,0.684,3,-5.507,0,0.0513,0.0336,0.0,0.0771,0.75,163.033,143265,4
3241,My Stupid Heart,Walk off the Earth,67,2023,True,0.745,0.681,7,-7.91,1,0.0361,0.0696,0.0,0.164,0.613,115.0,160300,4
3242,My Universe,Coldplay,78,2021,False,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
3243,Bones,Imagine Dragons,85,2022,False,0.772,0.75,5,-3.67,0,0.0455,0.0201,0.0,0.074,0.587,114.061,165265,4
3244,Where the Wild Things Are,Luke Combs,86,2023,False,0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,239533,4
3245,NO BAD DAYS (feat. Collett),Macklemore,67,2023,True,0.769,0.858,8,-6.01,1,0.15,0.117,0.0186,0.157,0.86,160.049,173453,4
3246,Made You Look,Meghan Trainor,85,2022,False,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,134256,4
3247,Waffle House,Jonas Brothers,68,2023,False,0.729,0.763,10,-4.407,1,0.0363,0.033,1e-06,0.192,0.864,126.002,145441,4
3248,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,76,2024,False,0.656,0.695,8,-5.295,0,0.103,0.0824,0.0,0.38,0.589,152.859,173336,4
3249,Numb,Marshmello,78,2022,False,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,155589,4
3250,Not My Fault (with Megan Thee Stallion),Reneé Rapp,71,2023,True,0.811,0.792,1,-6.081,0,0.175,0.1,0.0,0.395,0.854,124.01,170528,4
3251,Woke Up in Love,Kygo,69,2022,False,0.643,0.585,2,-5.994,1,0.0369,0.225,0.0,0.0927,0.188,106.015,216873,4
3252,SNAP,Rosa Linn,87,2022,False,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,179551,4
3253,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,75,2021,False,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,160657,4
3254,Single Soon,Selena Gomez,81,2023,False,0.61,0.571,2,-5.649,1,0.0782,0.00863,0.0,0.131,0.747,105.01,171655,4
3255,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,75,2022,False,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,154487,4
3256,About Damn Time,Lizzo,75,2022,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,191822,4
3257,Watermelon Sugar,Harry Styles,89,2019,False,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4
3258,Modern Girl,Bleachers,64,2024,True,0.624,0.818,10,-6.771,1,0.0618,0.0487,0.0,0.123,0.889,150.022,223100,4
3259,favorite kind of high,Kelly Clarkson,61,2023,False,0.747,0.802,11,-5.859,1,0.0346,0.0117,0.0102,0.275,0.552,120.012,175247,4
3260,THATS WHAT I WANT,Lil Nas X,81,2021,True,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4
3261,Can I Get It,Adele,69,2021,False,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,0.536,97.985,210384,4
3262,Little Bit of Love,Tom Grennan,60,2021,False,0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,0.623,106.52,226268,4
3263,Powerful Women,Pitbull,66,2024,False,0.808,0.909,6,-4.123,1,0.124,0.0239,0.0,0.0946,0.806,111.996,165620,4
3264,Fly Away,Tones And I,72,2021,False,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,0.503,124.988,178157,4
3265,Never Gonna Not Dance Again,P!nk,70,2022,True,0.668,0.802,5,-4.005,0,0.0917,0.0273,0.0,0.163,0.769,113.796,225789,4
3266,If We Ever Broke Up,Mae Stephens,78,2023,True,0.898,0.732,7,-3.982,1,0.0427,0.621,1.29e-05,0.0908,0.96,115.955,142759,4
3267,Sunroof,Nicky Youre,84,2023,False,0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,163026,4
3268,Bam Bam (feat. Ed Sheeran),Camila Cabello,76,2022,False,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,206071,4
3269,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,78,2021,False,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4
3270,Where Are You Now,Lost Frequencies,81,2021,False,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,148197,4
3271,Leave Before You Love Me (with Jonas Brothers),Marshmello,83,2021,False,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4
3272,I Like You (A Happier Song) (with Doja Cat),Post Malone,82,2022,True,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,192841,4
3273,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,87,2022,False,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,176440,3
3274,Make You Mine,PUBLIC,75,2019,False,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,232907,4
3275,Green Green Grass,George Ezra,78,2022,False,0.685,0.738,8,-4.413,1,0.0595,0.0695,0.0,0.128,0.8,112.972,167614,4
3276,Numb Little Bug,Em Beihold,74,2022,False,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
3277,Put Your Records On,Ritt Momney,73,2020,False,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
3278,Teeth,5 Seconds of Summer,78,2020,False,0.745,0.454,3,-2.986,0,0.0392,0.0437,3.47e-06,0.0741,0.43,139.007,205503,4
3279,50 Ways to Say Goodbye,Train,70,2012,False,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,247947,4
3280,Misery,Maroon 5,56,2010,False,0.703,0.812,4,-4.873,0,0.0422,0.000313,0.0,0.199,0.711,102.982,216200,4
3281,Dandelions,Ruth B.,89,2017,False,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720,3
3282,Maps,Maroon 5,73,2015,False,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,4
3283,Death of a Bachelor,Panic! At The Disco,68,2016,False,0.462,0.538,0,-5.527,1,0.059,0.0137,0.0,0.429,0.405,139.256,203507,4
3284,Animal,Neon Trees,66,2010,False,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,212307,4
3285,Fireflies,Owl City,80,2009,False,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,228347,4
3286,Water Fountain,Alec Benjamin,76,2018,False,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,218893,4
3287,Sugar,Maroon 5,70,2015,True,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,4
3288,Happier,Marshmello,85,2018,False,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,214290,4
3289,You Belong With Me (Taylor’s Version),Taylor Swift,84,2021,False,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124,4
3290,Immortals,Fall Out Boy,75,2015,False,0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,189387,4
3291,One More Night,Maroon 5,80,2012,False,0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,219547,4
3292,Superheroes,The Script,75,2014,False,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467,4
3293,Animals,Maroon 5,71,2015,False,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,4
3294,Don't Stop,5 Seconds of Summer,57,2014,False,0.571,0.957,8,-3.468,1,0.0633,0.00209,1.5e-05,0.0425,0.892,149.946,169936,4
3295,She Looks So Perfect,5 Seconds of Summer,74,2014,False,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,202496,4
3296,House of Memories,Panic! At The Disco,81,2016,False,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,208707,4
3297,Ghost,Justin Bieber,88,2021,False,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4
3298,Like I Can,Sam Smith,79,2014,False,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066,4
3299,Before You Go,Lewis Capaldi,85,2019,False,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,4
3300,2011,5 Seconds of Summer,5,2021,False,0.571,0.839,9,-5.49,0,0.0558,0.0244,0.0,0.268,0.436,156.887,197447,4
3301,Youngblood,5 Seconds of Summer,83,2018,False,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4
3302,Ghost Of You,5 Seconds of Summer,71,2018,False,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,197411,3
3303,Who Do You Love,The Chainsmokers,68,2019,True,0.51,0.846,3,-4.595,1,0.0461,0.0101,0.0,0.208,0.475,139.927,226733,4
3304,Easier,5 Seconds of Summer,69,2020,False,0.562,0.46,5,-4.173,1,0.259,0.476,0.0,0.107,0.623,176.055,158099,4
3305,Me Myself & I,5 Seconds of Summer,65,2022,True,0.575,0.556,4,-5.107,1,0.0283,0.0303,0.0,0.0903,0.44,87.991,177879,4
3306,Amnesia,5 Seconds of Summer,65,2014,False,0.594,0.497,2,-5.26,1,0.0303,0.0343,0.0,0.162,0.101,101.668,237248,4
3307,Lie To Me,5 Seconds of Summer,63,2018,False,0.633,0.478,0,-5.571,1,0.0359,0.0115,0.0,0.103,0.692,159.951,150467,4
3308,Bad Omens,5 Seconds of Summer,63,2022,False,0.493,0.772,1,-6.315,1,0.051,6.45e-05,1.85e-05,0.0925,0.412,133.973,215734,3
3309,Lover Of Mine,5 Seconds of Summer,60,2020,False,0.545,0.858,11,-2.536,0,0.0406,0.194,0.0,0.151,0.323,94.041,206974,3
3310,Want You Back,5 Seconds of Summer,63,2018,True,0.618,0.867,0,-4.915,1,0.0439,0.00699,1.03e-06,0.202,0.579,98.03,173082,4
3311,Take What You Want (feat. 5 Seconds of Summer),ONE OK ROCK,57,2017,False,0.497,0.89,5,-4.027,1,0.0887,0.0155,0.0,0.201,0.391,117.939,243333,4
3312,COMPLETE MESS,5 Seconds of Summer,62,2022,False,0.392,0.514,7,-6.926,1,0.0321,0.0523,9.73e-06,0.196,0.126,81.472,206418,4
3313,Old Me,5 Seconds of Summer,61,2020,True,0.722,0.62,0,-3.639,1,0.0483,0.313,0.0,0.26,0.474,127.978,186786,4
3314,Disconnected,5 Seconds of Summer,58,2014,False,0.624,0.891,2,-4.812,1,0.083,0.12,0.0,0.223,0.693,99.945,210424,4
3315,Valentine,5 Seconds of Summer,59,2018,False,0.746,0.767,1,-2.907,0,0.0374,0.0601,1.07e-05,0.0859,0.773,94.007,196628,4
3316,BLENDER,5 Seconds of Summer,60,2022,False,0.67,0.665,8,-5.47,1,0.104,0.0293,2.19e-05,0.101,0.694,161.99,147744,4
3317,Heartbreak Girl,5 Seconds of Summer,56,2014,False,0.471,0.789,10,-3.62,1,0.0602,0.000962,0.0,0.0649,0.684,166.99,198374,4
3318,Lonely Heart,5 Seconds of Summer,56,2020,False,0.592,0.713,11,-5.566,0,0.0512,0.043,0.0,0.157,0.261,126.088,204029,4
3319,If Walls Could Talk,5 Seconds of Summer,57,2018,False,0.588,0.79,4,-4.762,0,0.0776,0.00879,0.0,0.0954,0.499,121.899,182292,4
3320,You Don’t Go To Parties,5 Seconds of Summer,57,2022,False,0.611,0.786,1,-3.565,1,0.0508,0.00345,0.0,0.11,0.624,122.027,195821,3
3321,Jet Black Heart,5 Seconds of Summer,57,2015,False,0.507,0.85,11,-4.274,0,0.033,0.000163,0.0,0.0812,0.545,153.957,221716,4
3322,No Shame,5 Seconds of Summer,57,2020,False,0.576,0.807,7,-3.019,1,0.0374,0.0185,2.4e-06,0.0963,0.479,90.932,192737,4
3323,Caramel,5 Seconds of Summer,55,2022,False,0.631,0.713,0,-4.755,1,0.0368,0.163,0.000105,0.103,0.661,157.997,190485,4
3324,Close As Strangers,5 Seconds of Summer,54,2014,False,0.467,0.796,9,-5.265,1,0.0351,0.0218,0.0,0.0877,0.338,150.016,199930,4
3325,Wherever You Are,5 Seconds of Summer,53,2014,False,0.562,0.815,0,-4.821,1,0.0298,0.0171,3.56e-06,0.136,0.459,91.984,191107,4
3326,English Love Affair,5 Seconds of Summer,55,2014,False,0.529,0.86,8,-4.517,1,0.115,0.0127,0.0,0.346,0.869,150.003,180922,4
3327,Vapor,5 Seconds of Summer,52,2015,False,0.507,0.861,1,-4.574,1,0.0434,0.0117,0.0,0.121,0.531,155.071,179091,4
3328,Story Of Another Us,5 Seconds of Summer,50,2016,False,0.493,0.876,2,-4.501,1,0.0387,0.00232,0.0,0.0801,0.557,147.95,235614,4
3329,Heartache On The Big Screen,5 Seconds of Summer,51,2014,False,0.686,0.803,8,-4.733,1,0.0458,0.00235,0.0,0.223,0.778,125.062,204947,4
3330,Voodoo Doll,5 Seconds of Summer,51,2014,False,0.473,0.978,2,-4.98,1,0.217,0.00955,0.0,0.349,0.317,144.141,197483,4
3331,Castaway,5 Seconds of Summer,52,2015,False,0.537,0.902,8,-4.468,1,0.0511,0.000821,0.0,0.0636,0.759,159.998,214680,4
3332,Killer Queen,5 Seconds of Summer,52,2018,False,0.262,0.789,10,-4.548,1,0.123,0.00422,0.0,0.325,0.487,171.009,199357,3
3333,Try Hard,5 Seconds of Summer,48,2014,False,0.489,0.927,11,-5.317,1,0.116,0.000185,0.0,0.343,0.552,76.543,221108,4
3334,"Girls Talk Boys - From ""Ghostbusters"" Original Motion Picture Soundtrack",5 Seconds of Summer,50,2016,False,0.829,0.775,7,-3.358,1,0.0507,0.104,0.0,0.0943,0.878,120.048,216099,4
3335,Permanent Vacation,5 Seconds of Summer,51,2015,False,0.548,0.938,8,-4.073,1,0.0535,0.00243,0.0,0.353,0.744,155.038,205915,4
